name, nitg, filter, code, refpnt, top, bottom, logger, refpnt, depth, baro, file, begin, end, days, points
37EP0314,B37E0314,3,B37E0314/003,-1.164,8.43,9.43,L6136,-1.164,5.047,"Meteostation Rotterdam  - P","37EP0314-003.MON",05-04-2013 09:00,11-09-2013 11:00,159,3819
37EP0314,B37E0314,3,B37E0314/003,-1.164,8.43,9.43,L6136,-1.164,5.047,"Meteostation Rotterdam  - P","37ep0314-003_140202224041_L6136.MON",11-09-2013 13:00,23-01-2014 09:00,133,3213
37EP0314,B37E0314,3,B37E0314/003,-1.164,8.43,9.43,L6136,-1.164,5.047,"Meteostation Rotterdam  - P","37ep0314-003_140123101832.MON",11-09-2013 13:00,23-01-2014 09:00,133,3213
37EP0314,B37E0314,3,B37E0314/003,-1.164,8.43,9.43,L6136,-1.164,5.047,"Meteostation Rotterdam  - P","37ep0314-003.MON",23-01-2014 10:00,29-05-2014 14:00,126,3029
37EP0314,B37E0314,3,B37E0314/003,-1.164,8.43,9.43,L6136,-1.164,5.047,"Meteostation Rotterdam  - P","37ep0314-003.MON",29-05-2014 15:00,25-09-2014 07:00,118,2849
37EP0314,B37E0314,3,B37E0314/003,-1.164,8.43,9.43,L6136,-1.164,5.047,"Meteostation Rotterdam  - P","37EP0314-003_L6136_150317135835.MON",25-09-2014 08:00,17-03-2015 13:00,173,4158
37EP0314,B37E0314,3,B37E0314/003,-1.164,8.43,9.43,L6136,-1.164,5.047,"Meteostation Rotterdam  - P","37ep0314-003_L6136_160329100049.MON",06-10-2015 17:00,29-03-2016 07:00,174,4191
37EP0314,B37E0314,3,B37E0314/003,-1.164,8.43,9.43,P6047,-1.164,5.047,"Meteostation Rotterdam  - P","37ep0314-003_160329095417_P6047.MON",15-12-2015 05:00,29-03-2016 07:00,105,2523
37EP0314,B37E0314,3,B37E0314/003,-1.164,8.43,9.43,L6136,-1.164,5.047,"Meteostation Rotterdam  - P","37ep0314-003_160707071653_L6136.MON",29-03-2016 09:00,07-07-2016 05:00,99,2397
37EP0314,B37E0314,3,B37E0314/003,-1.164,8.43,9.43,L6136,-1.164,5.047,"Meteostation Rotterdam  - P","b37e0314-003_161019130213_L6136.MON",07-07-2016 06:00,26-09-2016 03:00,80,1942
37EP0314,B37E0314,3,B37E0314/003,-1.164,8.43,9.43,L6136,-1.164,5.047,"Meteostation Rotterdam  - P","b37e0314-003_170116085044_L6136.MON",19-10-2016 12:00,06-01-2017 03:00,78,1888
37EP0314,B37E0314,4,B37E0314/004,-1.174,15.23,16.23,L6126,-1.174,7.55,"Meteostation Rotterdam  - P","37EP0314-004.MON",28-03-2012 12:00,05-04-2013 09:00,372,8950
37EP0314,B37E0314,4,B37E0314/004,-1.174,15.23,16.23,L6126,-1.174,7.55,"Meteostation Rotterdam  - P","37EP0314-004.MON",05-04-2013 09:00,11-09-2013 11:00,159,3819
37EP0314,B37E0314,4,B37E0314/004,-1.174,15.23,16.23,L6126,-1.174,7.55,"Meteostation Rotterdam  - P","37ep0314-004_140202224041_L6126.MON",11-09-2013 13:00,23-01-2014 09:00,133,3213
37EP0314,B37E0314,4,B37E0314/004,-1.174,15.23,16.23,L6126,-1.174,7.55,"Meteostation Rotterdam  - P","37ep0314-004_140123102005.MON",11-09-2013 13:00,23-01-2014 09:00,133,3213
37EP0314,B37E0314,4,B37E0314/004,-1.174,15.23,16.23,L6126,-1.174,7.55,"Meteostation Rotterdam  - P","37ep0314-004.MON",23-01-2014 10:00,29-05-2014 14:00,126,3029
37EP0314,B37E0314,4,B37E0314/004,-1.174,15.23,16.23,L6126,-1.174,7.55,"Meteostation Rotterdam  - P","37ep0314-004.MON",29-05-2014 15:00,25-09-2014 07:00,118,2849
37EP0314,B37E0314,4,B37E0314/004,-1.174,15.23,16.23,L6126,-1.174,7.55,"Meteostation Rotterdam  - P","37EP0314-004_L6126_150317140035.MON",25-09-2014 08:00,17-03-2015 13:00,173,4158
37EP0314,B37E0314,4,B37E0314/004,-1.174,15.23,16.23,L6126,-1.174,10.06,"Meteostation Rotterdam  - P","37ep0314-004_L6126_160329100524.MON",06-10-2015 18:00,29-03-2016 08:00,174,4191
37EP0314,B37E0314,4,B37E0314/004,-1.174,15.23,16.23,L6126,-1.174,10.06,"Meteostation Rotterdam  - P","37ep0314-004_160707071820_L6126.MON",29-03-2016 09:00,07-07-2016 05:00,99,2397
37EP0314,B37E0314,4,B37E0314/004,-1.174,15.23,16.23,L6126,-1.174,10.06,"Meteostation Rotterdam  - P","b37e0314-004_161019130800_L6126.MON",07-07-2016 06:00,19-10-2016 11:00,104,2502
37EP0314,B37E0314,4,B37E0314/004,-1.174,15.23,16.23,L6126,-1.174,10.06,"Meteostation Rotterdam  - P","b37e0314-004_170116085411_L6126.MON",19-10-2016 12:00,16-01-2017 07:00,88,2132
37EP0314,B37E0314,5,B37E0314/005,-1.197,25.23,26.23,D7120,-1.197,15.077,"Meteostation Rotterdam  - P","37EP0314-005.MON",01-02-2011 12:00,05-04-2013 08:00,793,19053
37EP0314,B37E0314,5,B37E0314/005,-1.197,25.23,26.23,D7120,-1.197,15.077,"Meteostation Rotterdam  - P","37EP0314-005.MON",05-04-2013 09:00,11-09-2013 11:00,159,3819
37EP0314,B37E0314,5,B37E0314/005,-1.197,25.23,26.23,D7120,-1.197,15.077,"Meteostation Rotterdam  - P","b37e0314-005_140123102149.MON",11-09-2013 13:00,23-01-2014 09:00,133,3213
37EP0314,B37E0314,5,B37E0314/005,-1.197,25.23,26.23,D7120,-1.197,15.077,"Meteostation Rotterdam  - P","b37e0314-005_140202224055_D7120.MON",11-09-2013 13:00,23-01-2014 09:00,133,3213
37EP0314,B37E0314,5,B37E0314/005,-1.197,25.23,26.23,D7120,-1.197,15.077,"Meteostation Rotterdam  - P","37ep0314-005.MON",23-01-2014 10:00,29-05-2014 14:00,126,3029
37EP0314,B37E0314,5,B37E0314/005,-1.197,25.23,26.23,D7120,-1.197,15.077,"Meteostation Rotterdam  - P","37ep0314-005.MON",29-05-2014 15:00,25-09-2014 07:00,118,2849
37EP0314,B37E0314,5,B37E0314/005,-1.197,25.23,26.23,D7120,-1.197,15.05,"Meteostation Rotterdam  - P","37EP0314-005_D7120_150317140351.MON",25-09-2014 08:00,17-03-2015 13:00,173,4158
37EP0314,B37E0314,5,B37E0314/005,-1.197,25.23,26.23,D7120,-1.197,15.05,"Meteostation Rotterdam  - P","37ep0314-005_D7120_160329100338.MON",06-10-2015 17:00,29-03-2016 08:00,174,4192
37EP0314,B37E0314,5,B37E0314/005,-1.197,25.23,26.23,D7120,-1.197,15.05,"Meteostation Rotterdam  - P","37ep0314-005_160707072023_D7120.MON",29-03-2016 09:00,07-07-2016 05:00,99,2397
37EP0314,B37E0314,5,B37E0314/005,-1.197,25.23,26.23,D7120,-1.197,15.05,"Meteostation Rotterdam  - P","b37e0314-005_161019131143_D7120.MON",07-07-2016 06:00,19-10-2016 11:00,104,2502
37EP0314,B37E0314,5,B37E0314/005,-1.197,25.23,26.23,D7120,-1.197,15.05,"Meteostation Rotterdam  - P","b37e0314-005_170116085831_D7120.MON",19-10-2016 12:00,16-01-2017 07:00,88,2132
37EP0377,B37E0377,1,B37E0377/001,-0.618,2.71,3.71,H6647,-0.618,3.05,"Meteostation Rotterdam  - P","37EP0377-001.MON",08-03-2012 12:00,04-04-2013 11:00,391,9408
37EP0377,B37E0377,1,B37E0377/001,-0.618,2.71,3.71,H6647,-0.618,3.05,"Meteostation Rotterdam  - P","37EP0377-001.MON",04-04-2013 12:00,11-09-2013 05:00,159,3834
37EP0377,B37E0377,1,B37E0377/001,-0.618,2.71,3.71,P5998,-0.618,3.05,"Meteostation Rotterdam  - P","37ep0377-001_140202224041_P5998_1.MON",11-09-2013 06:00,22-01-2014 17:00,133,3204
37EP0377,B37E0377,1,B37E0377/001,-0.618,2.71,3.71,P5998,-0.618,3.05,"Meteostation Rotterdam  - P","37ep0377-001_140202224041_P5998.MON",11-09-2013 06:00,22-01-2014 17:00,133,3204
37EP0377,B37E0377,1,B37E0377/001,-0.618,2.71,3.71,P5998,-0.618,3.05,"Meteostation Rotterdam  - P","37ep0377-001_140122182000.MON",11-09-2013 06:00,22-01-2014 17:00,133,3204
37EP0377,B37E0377,1,B37E0377/001,-0.618,2.71,3.71,P5998,-0.618,3.05,"Meteostation Rotterdam  - P","37ep0377-001_140122181815.MON",11-09-2013 06:00,22-01-2014 17:00,133,3204
37EP0377,B37E0377,1,B37E0377/001,-0.618,2.71,3.71,P5998,-0.618,3.05,"Meteostation Rotterdam  - P","37ep0377-001.MON",22-01-2014 18:00,29-05-2014 09:00,126,3040
37EP0377,B37E0377,1,B37E0377/001,-0.618,2.71,3.71,P5998,-0.618,3.05,"Meteostation Rotterdam  - P","37ep0377-001.MON",29-05-2014 10:00,24-09-2014 14:00,118,2837
37EP0377,B37E0377,1,B37E0377/001,-0.618,2.71,3.71,P5998,-0.618,3.05,"Meteostation Rotterdam  - P","37EP0377-001_P5998_150317082538.MON",24-09-2014 15:00,17-03-2015 07:00,173,4169
37EP0377,B37E0377,1,B37E0377/001,-0.618,2.71,3.71,P5998,-0.618,3.05,"Meteostation Rotterdam  - P","37ep0377-001_P5998_160323171033.MON",06-10-2015 14:00,23-03-2016 16:00,169,4059
37EP0377,B37E0377,1,B37E0377/001,-0.618,2.71,3.71,P5998,-0.618,3.05,"Meteostation Rotterdam  - P","37ep0377-001_160706160401_P5998.MON",23-03-2016 17:00,06-07-2016 14:00,104,2518
37EP0377,B37E0377,1,B37E0377/001,-0.618,2.71,3.71,P5998,-0.618,3.05,"Meteostation Rotterdam  - P","b37e0377-001_161018142702_P5998.MON",06-07-2016 15:00,18-10-2016 12:00,103,2494
37EP0377,B37E0377,1,B37E0377/001,-0.618,2.71,3.71,P5998,-0.618,3.05,"Meteostation Rotterdam  - P","b37e0377-001_170118163858_P5998.MON",18-10-2016 13:00,18-01-2017 15:00,92,2211
37EP0377,B37E0377,2,B37E0377/002,-0.623,26.05,27.05,H6711,-0.623,5.054,"Meteostation Rotterdam  - P","37EP0377-002.MON",08-03-2012 12:00,04-04-2013 11:00,391,9408
37EP0377,B37E0377,2,B37E0377/002,-0.623,26.05,27.05,H6711,-0.623,5.054,"Meteostation Rotterdam  - P","37EP0377-002.MON",04-04-2013 12:00,11-09-2013 05:00,159,3834
37EP0377,B37E0377,2,B37E0377/002,-0.623,26.05,27.05,P5989,-0.623,5.054,"Meteostation Rotterdam  - P","37ep0377-002_140202224041_P5989.MON",11-09-2013 06:00,22-01-2014 17:00,133,3204
37EP0377,B37E0377,2,B37E0377/002,-0.623,26.05,27.05,P5989,-0.623,5.054,"Meteostation Rotterdam  - P","37ep0377-002_140122182128.MON",11-09-2013 06:00,22-01-2014 17:00,133,3204
37EP0377,B37E0377,2,B37E0377/002,-0.623,26.05,27.05,P5989,-0.623,5.054,"Meteostation Rotterdam  - P","37ep0377-002.MON",22-01-2014 18:00,29-05-2014 09:00,126,3040
37EP0377,B37E0377,2,B37E0377/002,-0.623,26.05,27.05,P5989,-0.623,5.054,"Meteostation Rotterdam  - P","37ep0377-002.MON",29-05-2014 10:00,24-09-2014 14:00,118,2837
37EP0377,B37E0377,2,B37E0377/002,-0.623,26.05,27.05,P5989,-0.623,5.054,"Meteostation Rotterdam  - P","37EP0377-002_P5989_150317082740.MON",24-09-2014 15:00,17-03-2015 07:00,173,4169
37EP0377,B37E0377,2,B37E0377/002,-0.623,26.05,27.05,P5989,-0.623,5.054,"Meteostation Rotterdam  - P","37ep0377-002_P5989_160323171202.MON",06-10-2015 14:00,23-03-2016 16:00,169,4059
37EP0377,B37E0377,2,B37E0377/002,-0.623,26.05,27.05,P5989,-0.623,5.054,"Meteostation Rotterdam  - P","37ep0377-002_160706160126_P5989.MON",23-03-2016 17:00,06-07-2016 14:00,104,2518
37EP0377,B37E0377,2,B37E0377/002,-0.623,26.05,27.05,P5989,-0.623,5.054,"Meteostation Rotterdam  - P","b37e0377-002_161018142535_P5989.MON",06-07-2016 15:00,18-10-2016 12:00,103,2494
37EP0377,B37E0377,2,B37E0377/002,-0.623,26.05,27.05,P5989,-0.623,5.054,"Meteostation Rotterdam  - P","b37e0377-002_170118163701_P5989.MON",18-10-2016 13:00,18-01-2017 15:00,92,2211
37EP0377,B37E0377,3,B37E0377/003,-0.654,85.61,86.61,L5416,-0.654,5.05,"Meteostation Rotterdam  - P","37EP0377-003.MON",04-04-2013 12:00,11-09-2013 05:00,159,3834
37EP0382,B37E0382,1,B37E0382/001,-3.616,1.87,2.87,L6128,-3.616,2.557,"Meteostation Rotterdam  - P","37EP0382-001.MON",28-03-2012 13:00,04-04-2013 17:00,372,8933
37EP0382,B37E0382,1,B37E0382/001,-3.616,1.87,2.87,L6128,-3.616,2.557,"Meteostation Rotterdam  - P","37EP0382-001.MON",04-04-2013 18:00,11-09-2013 08:00,159,3831
37EP0382,B37E0382,1,B37E0382/001,-3.616,1.87,2.87,L6128,-3.616,2.557,"Meteostation Rotterdam  - P","37ep0382-001_140202224041_L6128.MON",11-09-2013 09:00,23-01-2014 06:00,133,3214
37EP0382,B37E0382,1,B37E0382/001,-3.616,1.87,2.87,L6128,-3.616,2.557,"Meteostation Rotterdam  - P","37ep0382-001_140123072110.MON",11-09-2013 09:00,23-01-2014 06:00,133,3214
37EP0382,B37E0382,1,B37E0382/001,-3.616,1.87,2.87,L6128,-3.616,2.557,"Meteostation Rotterdam  - P","37ep0382-001.MON",23-01-2014 07:00,29-05-2014 12:00,126,3030
37EP0382,B37E0382,1,B37E0382/001,-3.616,1.87,2.87,L6128,-3.616,2.557,"Meteostation Rotterdam  - P","37ep0382-001.MON",29-05-2014 13:00,24-09-2014 17:00,118,2837
37EP0382,B37E0382,1,B37E0382/001,-3.616,1.87,2.87,L6128,-3.616,2.557,"Meteostation Rotterdam  - P","37EP0382-001_L6128_150317115225.MON",24-09-2014 18:00,17-03-2015 10:00,173,4169
37EP0382,B37E0382,1,B37E0382/001,-3.616,1.87,2.87,L6128,-3.616,2.557,"Meteostation Rotterdam  - P","37ep0382-001_L6128_160329072445.MON",06-10-2015 17:00,29-03-2016 05:00,174,4189
37EP0382,B37E0382,1,B37E0382/001,-3.616,1.87,2.87,L6128,-3.616,2.557,"Meteostation Rotterdam  - P","37ep0382-001_160706184732_L6128.MON",29-03-2016 06:00,21-04-2016 08:00,23,555
37EP0382,B37E0382,1,B37E0382/001,-3.616,1.87,2.87,L4249,-3.616,2.557,"Meteostation Rotterdam  - P","b37e0382-001_170119075714_L4249.MON",19-10-2016 08:00,19-01-2017 06:00,91,2207
37EP0382,B37E0382,2,B37E0382/002,-3.642,24.36,25.36,C3316,-3.642,15.05,"Meteostation Rotterdam  - P","37EP0382-002.MON",04-04-2013 18:00,11-09-2013 08:00,159,3831
37EP0382,B37E0382,2,B37E0382/002,-3.642,24.36,25.36,C3316,-3.642,15.05,"Meteostation Rotterdam  - P","37ep0382-002_140202224041_C3316.MON",11-09-2013 09:00,23-01-2014 06:00,133,3214
37EP0382,B37E0382,2,B37E0382/002,-3.642,24.36,25.36,C3316,-3.642,15.05,"Meteostation Rotterdam  - P","37ep0382-002_140123072334.MON",11-09-2013 09:00,23-01-2014 06:00,133,3214
37EP0382,B37E0382,2,B37E0382/002,-3.642,24.36,25.36,C3316,-3.642,15.05,"Meteostation Rotterdam  - P","37ep0382-002.MON",23-01-2014 07:00,29-05-2014 12:00,126,3030
37EP0382,B37E0382,2,B37E0382/002,-3.642,24.36,25.36,C3316,-3.642,15.05,"Meteostation Rotterdam  - P","37ep0382-002.MON",29-05-2014 13:00,24-09-2014 17:00,118,2837
37EP0382,B37E0382,2,B37E0382/002,-3.642,24.36,25.36,C3316,-3.642,15.05,"Meteostation Rotterdam  - P","37EP0382-002_C3316_150317115417.MON",24-09-2014 18:00,17-03-2015 10:00,173,4169
37EP0382,B37E0382,2,B37E0382/002,-3.642,24.36,25.36,C3316,-3.642,15.05,"Meteostation Rotterdam  - P","C3316_37ep0382-002.MON",06-10-2015 17:00,18-02-2016 21:00,135,3245
37EP0382,B37E0382,2,B37E0382/002,-3.642,24.36,25.36,P5954,-3.642,15.05,"Meteostation Rotterdam  - P","b37e0382-002_160706185027_P5954.MON",29-03-2016 07:00,06-07-2016 16:00,99,2386
37EP0382,B37E0382,2,B37E0382/002,-3.642,24.36,25.36,P5954,-3.642,15.05,"Meteostation Rotterdam  - P","b37e0382-002_161019090448_P5954.MON",06-07-2016 17:00,19-10-2016 07:00,104,2511
37EP0382,B37E0382,3,B37E0382/003,-3.768,62.21,63.21,L6122,-3.768,5.05,"Meteostation Rotterdam  - P","37EP0382-003.MON",28-03-2012 13:00,04-04-2013 18:00,372,8934
37EP0382,B37E0382,3,B37E0382/003,-3.768,62.21,63.21,L6122,-3.768,5.05,"Meteostation Rotterdam  - P","37EP0382-003.MON",04-04-2013 18:00,11-09-2013 08:00,159,3831
B37E3405,B37E0405,1,B37E0405/001,-1.35,2.72,3.72,H6646,-1.35,None,"Meteostation Rotterdam  - P","B37E3405-001.MON",29-02-2012 11:00,05-04-2013 11:00,401,9625
B37E3405,B37E0405,1,B37E0405/001,-1.35,2.72,3.72,H6646,-1.35,None,"Meteostation Rotterdam  - P","B37E3405-001.MON",05-04-2013 12:00,11-09-2013 13:00,159,3818
B37E3405,B37E0405,1,B37E0405/001,-1.35,2.72,3.72,H6646,-1.35,None,"Meteostation Rotterdam  - P","b37e3405-001_140202224056_H6646.MON",11-09-2013 14:00,23-01-2014 10:00,133,3213
B37E3405,B37E0405,1,B37E0405/001,-1.35,2.72,3.72,H6646,-1.35,None,"Meteostation Rotterdam  - P","b37e3405-001_140123112132.MON",11-09-2013 14:00,23-01-2014 10:00,133,3213
B37E3405,B37E0405,1,B37E0405/001,-1.35,2.72,3.72,H6646,-1.35,None,"Meteostation Rotterdam  - P","b37e3405-001.MON",23-01-2014 11:00,29-05-2014 15:00,126,3029
B37E3405,B37E0405,1,B37E0405/001,-1.35,2.72,3.72,H6646,-1.35,None,"Meteostation Rotterdam  - P","b37e3405-001.MON",29-05-2014 16:00,25-09-2014 08:00,118,2849
B37E3405,B37E0405,1,B37E0405/001,-1.35,2.72,3.72,H6646,-1.35,None,"Meteostation Rotterdam  - P","B37E3405-001_H6646_150317172002.MON",25-09-2014 10:00,17-03-2015 16:00,173,4159
B37E3405,B37E0405,1,B37E0405/001,-1.35,2.72,3.72,H6554,-1.35,None,"Meteostation Rotterdam  - P","b37e3405-001_170207115443_H6554.MON",19-10-2016 13:00,02-12-2016 22:00,44,1066
B37E3405,B37E0405,2,B37E0405/002,-1.34,18.49,20.49,B9862,-1.34,None,"Meteostation Rotterdam  - P","b37e3405-002.MON",29-02-2012 12:00,05-04-2013 11:00,400,9624
B37E3405,B37E0405,2,B37E0405/002,-1.34,18.49,20.49,P0245,-1.34,None,"Meteostation Rotterdam  - P","b37e0405-002_140202224056_P0245.MON",11-09-2013 14:00,23-01-2014 10:00,133,3213
B37E3405,B37E0405,2,B37E0405/002,-1.34,18.49,20.49,P0245,-1.34,None,"Meteostation Rotterdam  - P","b37e0405-002_140123112556.MON",11-09-2013 14:00,23-01-2014 10:00,133,3213
B37E3405,B37E0405,2,B37E0405/002,-1.34,18.49,20.49,N4993,-1.34,None,"Meteostation Rotterdam  - P","b37e3405-002.MON",29-05-2014 17:00,25-09-2014 09:00,118,2849
B37E3405,B37E0405,2,B37E0405/002,-1.34,18.49,20.49,N4993,-1.34,None,"Meteostation Rotterdam  - P","B37E3405-002_N4993_150317172148.MON",25-09-2014 10:00,17-03-2015 16:00,173,4159
B37E3405,B37E0405,2,B37E0405/002,-1.34,18.49,20.49,P6023,-1.34,None,"Meteostation Rotterdam  - P","b37e3405-002_170207115724_P6023.MON",19-10-2016 13:00,07-02-2017 10:00,110,2662
37EP0561,B37E0561,1,B37E0561/001,1.077,3.01,5.01,H6603,1.077,3.802,"Meteostation Rotterdam  - P","37EP0561-001.MON",19-04-2012 09:00,12-04-2013 11:00,358,8595
37EP0561,B37E0561,1,B37E0561/001,1.077,3.01,5.01,H6603,1.077,3.802,"Meteostation Rotterdam  - P","37EP0561-001.MON",12-04-2013 12:00,11-09-2013 16:00,152,3653
37EP0561,B37E0561,1,B37E0561/001,1.077,3.01,5.01,H6603,1.077,3.802,"Meteostation Rotterdam  - P","37ep0561-001_140202224042_H6603.MON",11-09-2013 17:00,23-01-2014 16:00,133,3216
37EP0561,B37E0561,1,B37E0561/001,1.077,3.01,5.01,H6603,1.077,3.802,"Meteostation Rotterdam  - P","37ep0561-001_140123170141.MON",11-09-2013 17:00,23-01-2014 16:00,133,3216
37EP0561,B37E0561,1,B37E0561/001,1.077,3.01,5.01,F5270,1.077,3.802,"Meteostation Rotterdam  - P","37ep0561-001.MON",23-01-2014 17:00,30-05-2014 08:00,126,3040
37EP0561,B37E0561,1,B37E0561/001,1.077,3.01,5.01,F5270,1.077,3.802,"Meteostation Rotterdam  - P","37ep0561-001.MON",30-05-2014 09:00,25-09-2014 12:00,118,2836
37EP0561,B37E0561,1,B37E0561/001,1.077,3.01,5.01,F5270,1.077,3.802,"Meteostation Rotterdam  - P","37ep0561-001_150318113713_F5270.MON",25-09-2014 13:00,18-03-2015 10:00,173,4174
37EP0561,B37E0561,1,B37E0561/001,1.077,3.01,5.01,F5270,1.077,3.802,"Meteostation Rotterdam  - P","37ep0561-001_F5270_160329151115.MON",07-10-2015 12:00,29-03-2016 13:00,174,4178
37EP0561,B37E0561,1,B37E0561/001,1.077,3.01,5.01,F5270,1.077,3.802,"Meteostation Rotterdam  - P","37ep0561-001_160707133754_F5270.MON",29-03-2016 14:00,07-07-2016 11:00,99,2398
37EP0561,B37E0561,1,B37E0561/001,1.077,3.01,5.01,F5270,1.077,3.802,"Meteostation Rotterdam  - P","b37e0561-001_161019165602_F5270.MON",07-07-2016 12:00,19-10-2016 14:00,104,2499
37EP0561,B37E0561,1,B37E0561/001,1.077,3.01,5.01,F5270,1.077,3.802,"Meteostation Rotterdam  - P","b37e0561-001_170117151407_F5270.MON",19-10-2016 15:00,17-01-2017 14:00,89,2160
37EP0561,B37E0561,2,B37E0561/002,1.08,8.32,10.32,H6381,1.08,7.09,"Meteostation Rotterdam  - P","37EP0561-002.MON",19-04-2012 09:00,12-04-2013 12:00,358,8596
37EP0561,B37E0561,2,B37E0561/002,1.08,8.32,10.32,H6381,1.08,7.09,"Meteostation Rotterdam  - P","37EP0561-002.MON",12-04-2013 12:00,11-09-2013 16:00,152,3653
37EP0561,B37E0561,2,B37E0561/002,1.08,8.32,10.32,H6381,1.08,7.09,"Meteostation Rotterdam  - P","37ep0561-002_140202224042_H6381.MON",11-09-2013 17:00,23-01-2014 16:00,133,3216
37EP0561,B37E0561,2,B37E0561/002,1.08,8.32,10.32,H6381,1.08,7.09,"Meteostation Rotterdam  - P","37ep0561-002_140123170558.MON",11-09-2013 17:00,23-01-2014 16:00,133,3216
37EP0561,B37E0561,2,B37E0561/002,1.08,8.32,10.32,H6381,1.08,7.09,"Meteostation Rotterdam  - P","37ep0561-002.MON",23-01-2014 17:00,30-05-2014 08:00,126,3040
37EP0561,B37E0561,2,B37E0561/002,1.08,8.32,10.32,H6381,1.08,7.09,"Meteostation Rotterdam  - P","37ep0561-002.MON",30-05-2014 09:00,25-09-2014 12:00,118,2836
37EP0561,B37E0561,2,B37E0561/002,1.08,8.32,10.32,H6381,1.08,7.09,"Meteostation Rotterdam  - P","37ep0561-002_150318113906_H6381.MON",25-09-2014 13:00,18-03-2015 10:00,173,4174
37EP0561,B37E0561,2,B37E0561/002,1.08,8.32,10.32,H6381,1.08,7.09,"Meteostation Rotterdam  - P","37ep0561-002_H6381_151118112906.MON",17-06-2015 16:00,18-11-2015 10:00,153,3691
37EP0561,B37E0561,3,B37E0561/003,1.06,15.5,17.5,H6611,1.06,10.084,"Meteostation Rotterdam  - P","37EP0561-003.MON",19-04-2012 09:00,12-04-2013 12:00,358,8596
37EP0561,B37E0561,3,B37E0561/003,1.06,15.5,17.5,H6611,1.06,10.084,"Meteostation Rotterdam  - P","37EP0561-003.MON",12-04-2013 12:00,11-09-2013 16:00,152,3653
37EP0561,B37E0561,3,B37E0561/003,1.06,15.5,17.5,P5967,1.06,10.084,"Meteostation Rotterdam  - P","37ep0561-003_140202224042_P5967.MON",11-09-2013 17:00,23-01-2014 16:00,133,3216
37EP0561,B37E0561,3,B37E0561/003,1.06,15.5,17.5,P5967,1.06,10.084,"Meteostation Rotterdam  - P","37ep0561-003_140123170951.MON",11-09-2013 17:00,23-01-2014 16:00,133,3216
37EP0561,B37E0561,3,B37E0561/003,1.06,15.5,17.5,P5967,1.06,10.084,"Meteostation Rotterdam  - P","37ep0561-003.MON",23-01-2014 17:00,30-05-2014 08:00,126,3040
37EP0561,B37E0561,3,B37E0561/003,1.06,15.5,17.5,P5967,1.06,10.06,"Meteostation Rotterdam  - P","37ep0561-003.MON",30-05-2014 09:00,25-09-2014 12:00,118,2836
37EP0561,B37E0561,3,B37E0561/003,1.06,15.5,17.5,P0262,1.06,10.06,"Meteostation Rotterdam  - P","37ep0561-003_P0262_151118130935.MON",17-06-2015 16:00,18-11-2015 12:00,153,3693
37EP0561,B37E0561,4,B37E0561/004,1.039,25.75,27.75,M2625,1.039,15.103,"Meteostation Rotterdam  - P","37ep0561-004.MON",19-04-2012 09:00,12-04-2013 11:00,358,8595
37EP0561,B37E0561,4,B37E0561/004,1.039,25.75,27.75,N4987,1.039,15.103,"Meteostation Rotterdam  - P","37EP0561-004.MON",12-04-2013 11:00,11-09-2013 16:00,152,3654
37EP0561,B37E0561,4,B37E0561/004,1.039,25.75,27.75,N4987,1.039,15.103,"Meteostation Rotterdam  - P","37ep0561-004_140202224042_N4987.MON",11-09-2013 17:00,23-01-2014 16:00,133,3216
37EP0561,B37E0561,4,B37E0561/004,1.039,25.75,27.75,N4987,1.039,15.103,"Meteostation Rotterdam  - P","37ep0561-004_140123171251.MON",11-09-2013 17:00,23-01-2014 16:00,133,3216
37EP0561,B37E0561,4,B37E0561/004,1.039,25.75,27.75,N4987,1.039,15.103,"Meteostation Rotterdam  - P","37ep0561-004.MON",23-01-2014 17:00,30-05-2014 08:00,126,3040
37EP0561,B37E0561,4,B37E0561/004,1.039,25.75,27.75,N4987,1.039,15.06,"Meteostation Rotterdam  - P","37ep0561-004.MON",30-05-2014 09:00,25-09-2014 12:00,118,2836
37EP0561,B37E0561,4,B37E0561/004,1.039,25.75,27.75,N4987,1.039,15.06,"Meteostation Rotterdam  - P","37ep0561-004_150318114200_N4987.MON",25-09-2014 13:00,02-03-2015 04:00,157,3784
37EP0561,B37E0561,4,B37E0561/004,1.039,25.75,27.75,N2802,1.039,15.06,"Meteostation Rotterdam  - P","37ep0561-004_N2802_160329151325.MON",07-10-2015 12:00,29-03-2016 13:00,174,4178
37EP0561,B37E0561,4,B37E0561/004,1.039,25.75,27.75,N2802,1.039,15.06,"Meteostation Rotterdam  - P","37ep0561-004_160707134108_N2802.MON",29-03-2016 14:00,07-07-2016 11:00,99,2398
37EP0561,B37E0561,4,B37E0561/004,1.039,25.75,27.75,N2802,1.039,15.06,"Meteostation Rotterdam  - P","b37e0561-004_161019165835_N2802.MON",07-07-2016 12:00,19-10-2016 14:00,104,2499
37EP0561,B37E0561,4,B37E0561/004,1.039,25.75,27.75,N2802,1.039,15.06,"Meteostation Rotterdam  - P","b37e0561-004_170117151847_N2802.MON",19-10-2016 15:00,17-01-2017 14:00,89,2160
37EP0635,B37E0635,1,B37E0635/001,-1.334,2.28,3.28,N6415,-1.334,3.5,"Meteostation Rotterdam  - P","b37e0635-001_N6415_160323093701.MON",15-12-2015 05:00,23-03-2016 08:00,99,2380
